id,followers,genres,name,popularity
2XsHanVw1onfSpTECII15X,10250.0,['polish alternative'],Kacperczyk,56
3xTMXxEeH7SjOgnm1tnBbm,170.0,[],London Concert Orchestra,31
74wE2KMCkSnUpjtgKF9cUr,1232.0,['swedish rockabilly'],The Buckaroos,27
5dA1gDp3pcKi4Ws49p84lq,1455.0,['neo-rockabilly'],Runaway Boys,25
1eX2QZGKv4RFxpDKUGxgm0,50083.0,"['gothenburg hip hop', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Aden x Asme,55
6eWjyO1r0QlvsIuIIcgGxI,8541.0,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",C.Gambino,54
4OQ1pwqld1OoAeGLglkrTy,21384.0,['smutny rap'],Doli,49
61ylhzaNuiq9bpvUuHeMMx,14409.0,['polish hip hop'],zibex,45
6x82naVZ2z97KLGOmvma7a,6868.0,['pinoy reggae'],The Jerks,22
7C0PNoUekypi8vJAkbvPml,2390.0,['pinoy reggae'],Joey Ayala at ang Bagong Lumad,20
0MqdwDKFl3PJrXoncGjaLq,2154.0,['kundiman'],Carmen Soriano,19
7vcR8EJlqdxcTETnZuwgj6,1201.0,['kundiman'],Cely Bautista,10
4UlOBQ6Guez4jFZJbKjpBH,517.0,['kundiman'],Danilo Santos,13
6UAQ82A5f9bUHJVwUiaMGM,1201.0,['kundiman'],Larry Miranda,19
3igXDTlPyJ1gktK7cMwJXw,892.0,['kundiman'],Cenon Lagman,20
45F1GNlJ3vNbXLo95Pxa1q,7.0,[],Members of the London Symphonic Band,2
06OtnkAlTQTyNtt3xwKBiC,943.0,['ilocano pop'],Bukros Jokers,14
0mT210LmlULMqUjgcp6S10,242.0,['kundiman'],Alpha All Stars,10
0Tazco579MReOqOndHFN8N,24.0,[],Mary Stout,27
1II5VzOsuFCBL4jsRTZR77,14748.0,['pinoy rock'],Agaw Agimat,17
0zKwr7JUMKsZyOcx6citLx,2250.0,[],Maria Cafra,21
4Va5CmJvoVqvd3y5bac1eT,11090.0,['pinoy reggae'],Hemp Republic,25
6yA7zdm9pZQnwATV2AqBom,53485.0,['pinoy reggae'],Chocolate Factory,46
3E3uwNN4b18wIxZ5VpI09a,3506.0,['deep christian rock'],Leon Patillo,22
0NixHJK8GtSdzy89dQRk1q,1624.0,['classic opm'],Labuyo,28
6alyTljU1OeVYlKK22VqUa,1292.0,['rosary'],GIA Singers,31
03fYXQHlJQapQfJJPFCgi6,453.0,['rosary'],Gregory Norbet,21
1XodN4KfV2123n348vOyhG,4491.0,[],Seawind,29
2SzVR4eBigfO82KVMMb5Mg,904.0,['papuri'],Tricia Amper,21
0EU8z0PmcDpnbSE9lDIrXv,55.0,[],Fred Larosa & Reycard,1
12PEvvjmWYtZj0AmdvqRVg,197.0,[],Jaymie Magtoto,9
6fa2VGePEPS5OWqhAgi2ZD,577.0,['papuri'],Butch Charvet,15
3yvNAZbCyhOTQpkICM2etO,7599.0,['c86'],The Railway Children,26
6viLLEXE8t1R5wBFpCuDu2,833.0,['synthpop'],Figures On A Beach,16
6WmVXswOMN5BIhORYIS3t9,9191.0,['classic praise'],J. Daniel Smith,22
1pOYOl5AEcwujGd1wVQWBa,4363.0,['classic praise'],Dan Gardner,19
5jzUJxm0aGFCKzIhTv9qLc,7368.0,"['christian relaxative', 'classic praise', 'worship']",Maranatha! Promise Band,34
1IllOiBTIcayNAK1PCiF0u,4812.0,['classic praise'],Eugene Greco,19
2USQILuhFQ9B6gfMcH13Ma,3104.0,['classic praise'],Jim Gilbert,19
7B3cwo3mP8pHlrc8rlHOey,4263.0,['classic praise'],Ed Gungor,18
350D5kRjWlZcI3MmvxYACt,4517.0,['classic praise'],Billy Funk,16
1wMwK77K1l8LX1Kbw28qnX,2193.0,['classic praise'],Robert Gay,21
7Axn4KbYFuZtEFkZyzjPIu,7.0,[],Maan Villanueva,14
7iXmJJfhNwU1QPv7y4sSx0,297.0,['tagalog worship'],RB Hizon SJ,30
52Dft7jhdBlT0Mzp39Jvbk,1053.0,[],DK Tijam,20
2HYE3vAAOD9pmPDlIXyeIr,315.0,[],Dominic & Burton,17
07cXXY7NDK9oWLUvPfUVvx,5558.0,[],Kai,37
3an8oUQQJYhvsqS59GQrqR,78576.0,"['new jack swing', 'r&b', 'urban contemporary']",Kevon Edmonds,35
1SZLvTW36JaWyd8u8pmrpA,355.0,[],Emil Losenada,20
5h0U6fMwDOHFkXjo03Tdtb,509.0,[],Al Comendador,8
6eVXaaz7xYDAizJCmp7OK1,2556.0,[],Pilita Corales,8
6ys5XRhG1MqSzE6uFWOUeq,1932.0,[],Milyo Naryo,24
2N8bAkLdsabFRLOK6NA9st,275.0,[],Verni Gonzalez,22
3NkrdO25562Q6En2LhuMwd,183.0,[],Cris Baylon,4
2zVUEA9Y4e5gpnALwgNav9,79212.0,['opm'],Migz & Maya,36
6Obc5iEYyn50uuBHntADnB,9305.0,[],Myrus,38
4W4gYpQ2AQq7US2HZS13Qw,75880.0,"['cowpunk', 'pop rock']",Blessid Union Of Souls,46
6VNFjwSeXRwTcbDhSeJCvW,6527.0,[],Faith First,26
58159d1MKZgkeXFPlB7nWz,937.0,[],Boy Krazy,23
6hs28hHY3L7zsfC44xszAj,7845.0,['classic dubstep'],Uncle Sam,36
3oP7ApvM9dvIXP6AufxCxt,87936.0,"['opm', 'pinoy reggae', 'pinoy rock', 'vispop']",Grin Department,44
0awpdnwjmNKDMQNR2j1oXs,3867.0,['pinoy hip hop'],Kruzzada,20
3mbHQf2zBOx1FrLtxP0BU7,2151.0,['tagalog rap'],Sun Valley Crew,24
1nV2RrUXyneiQLu5ZlkDEJ,2670.0,"['classic praise', 'world worship']",Maranatha! International,25
2AEcSFddxmvXT0A7rBwyVL,68786.0,[],Jordan Knight,35
3y0iXicgi0GdI0AFOkR5TL,150.0,[],Code Red,18
3JguRhlGfbD4ypuYUMbapb,8291.0,"['pinoy reggae', 'pinoy rock']",Indio I,25
4TAnMo9gm310lXlODQVQyg,423.0,['classic opm'],Iwi Laurel,19
0rv1AleFspFaHkQZ48BXVI,1781.0,[],Kamandag Ng Marikina,16
2JqRK7SaEpwLjQDBartst9,736.0,[],Six Part Invetion,24
0K1BPXwAU1CTd8DNZohopA,44940.0,"['ccm', 'christian alternative rock', 'christian music', 'roots worship', 'worship']",Caedmon's Call,37
3bsQY9pFWVzUMxlSgGQuBn,208031.0,['opm'],Patch Quiwa,47
6iWghHqk07KYuZWB21Ff4i,11514.0,[],Jem Macatuno,46
67IN4cLJ7798gUapyZlmac,44782.0,"['acoustic opm', 'opm']",Zack Tabudlo,62
2UeuiDT17tm6ljs9D4bSMX,386872.0,"['opm', 'pinoy rock']",Agsunta,56
7uDdl5V5AETSFY7K3muu22,125690.0,"['opm', 'pinoy indie']",Arthur Nery,60
3f0X043zSojego7Qn4Yi6U,7846.0,"['opm', 'pinoy indie', 'pinoy r&b']",Ace Banzuelo,44
4slXciON4jYY6mqE9LjSFx,104648.0,['opm'],Bandang Lapis,60
13aBWT8LN4oNWWGFOu96MA,44527.0,['idol'],Clay Aiken,38
3mbRBnOSSpDQUAQsmI8260,123.0,['tagalog worship'],Theodbriel Villariza Jr,26
7x1Mn3PPH7VIzNE4qrkVXo,146.0,['pinoy praise'],Hail Mary Thr Queen Children's Choir,23
0kw8oUtnHbWcD2AuxrCCnl,7631.0,['pinoy hip hop'],Kawago,28
0YrWkiT8pKvEu71t5Yllj7,42012.0,"['opm', 'pinoy hip hop', 'tagalog rap']",Arvey,42
3lFMRWaEWZlfXdBig97kks,206051.0,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",Nik Makino,55
0WleeEe3UurwlNbDGhb5Yz,687274.0,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",ALLMO$T,61
2P1fUbY6ybDIE8JEinJHH6,30912.0,"['opm', 'pinoy indie', 'pinoy rock']",Dicta License,34
7BJjcJ2qV5L5X18EuIKCl7,128.0,[],Rusty Hudelson,23
2BEdMf5LL1LlcuG1tCUzlP,1982.0,"['bisrock', 'pinoy reggae', 'vispop']",Kantin Dudg,28
1tXFYQZSAswt4JLB42lpye,824678.0,"['opm', 'pinoy reggae', 'pinoy rock']",Sponge Cola,58
4lFOyLUXnV2Emuus9X8xpA,135787.0,"['hip pop', 'pop rap']",Natalie,45
2hZlYxVVfegQKROeAcP0Uf,77.0,[],Vince Alaras,19
4Nc0jvIcnfTgwiGRwz1CYP,2253.0,['classic praise'],Geoff Bullock,21
6urxZktbtGcTIIqxQZ1d8q,241714.0,['opm'],Jireh Lim,49
2Zf7Z858eZO0vVtnyVRDYh,4219.0,['vispop'],David DiMuzio,32
4x3QdbtnGEOCHaZeAPCn21,11168.0,[],Geneva Cruz,20
0oUZBl8lgl5dukm9mmN8rl,1350.0,['classic praise'],Alleluia Music,23
2sGlDQ2sedrgzVGMvnBgOG,5003.0,"['grunge pop', 'pop rock']",Athenaeum,23
4cJxia2eUxOlkRG8LC19PB,9315.0,"['classic opm', 'manila sound']",Yolly Samson,27
7ovKQlMDorolQuPKX63bZo,4642.0,[],Kay B,23
6RU3UGNOEiiSZpLCpeP3zE,30526.0,"['pinoy hip hop', 'tagalog rap']",Mike Kosa,35
1UvsiRB2EarPibq6XRl9Sv,54157.0,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",Pricetagg,47
1d8sE3eKAsuUHShVmIwK6d,36291.0,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",Psychedelic Boyz,37
29xtD9zC3JfrWMnPm6IjWe,6412.0,[],Macwun,27
24GNt8qmlsj3hwYgRgiTQ9,39509.0,['pinoy hip hop'],Bassilyo,32
0d8sIrpLjssbHekcnpAalD,367.0,[],Ney Dimaculangan,24
4PmsEDpvMdfrIdBC4Pcsea,1114.0,[],Bianca Wahlgren & Malin Eriksson,28
0CJgsXEySJqrGNvstRy0bj,28.0,[],Rebecca,22
3PwTBEkpRHd4T7UHZq94EY,7196.0,[],T-Max,46
3OIz8sPzEo6X1Yc1gPSuEF,209.0,[],Mon Del Rosario,12
7pSe7j9D5fqEJ3xFCJg5yA,580.0,[],Eddie Katindig,17
3bpYHxhbnMysyu6tQMJKxW,9179.0,[],Frencheska Farr,28
6c0rfeHBNQ3JNX9Jz0DHfI,3950.0,[],Boy Sullivan,14
1gaxudErMuTpG2vAThxg13,10431.0,['pinoy rock'],Paraluman,28
3Dbloygqze2IXxwFnE2Aqn,4798.0,['pinoy rock'],Zelle,33
7g9gPxrC4iyHEC9qAxuD8g,615.0,[],Misty Blue,25
1R5atdcbGdEGBn8eLuqH3p,481.0,[],The Love Bite,22
1SjjeKlydHlQUR0RSRA6ot,816.0,[],Sunset Daze,34
5ElW0GUxNB5jtCc96yfetF,86.0,[],"Maria Nayler for Red Parrot Management, London",20
5Fmgf2DU7gmAjTDhQSlqcH,6014.0,"['bisrock', 'pinoy reggae', 'vispop']",Enchi,32
0xk4WuulCGnS9WPkUypUQJ,6966.0,"['bisrock', 'pinoy reggae', 'vispop']",Junior Kilat,26
74yfTxb5doXjUcv0g1DaMi,12858.0,['pinoy hip hop'],Abaddon,39
2moQ3XrVvlvz6yxwIwpwWR,13932.0,['tagalog rap'],420 Soldierz,36
5TPt1cZ847Fr9CWd9vAm7s,94064.0,"['pinoy indie', 'pinoy rock']",The Ransom Collective,38
2inqTOq06scVP6BkEyHBsp,23274.0,"['pinoy indie', 'pinoy rock']",Peryodiko,35
4JJO45nF19QhJ3TSBUF2ft,3014.0,"['classic praise', 'uk worship']",Noel Richards,21
5ncEqQJ6oKLIpfIwht9am6,21868.0,[],Hollywood Ending,48
1vvD9XGQVmNtKsyPW7TFcZ,38011.0,"['opm', 'vispop']",Hey Joe Show,35
5owmqj7huSBTrfT3vCwtuG,21868.0,"['bisrock', 'vispop']",Kurt Fick,39
1vcXQE9gZOF9PCAtdtT51L,196075.0,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",Geo Ong,42
1IFBgp2dkXquUYSNEY6hK7,7707.0,"['bisaya rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",Soulthrll,49
3p5RE0gW2l4oFW82SgMv29,34308.0,"['pinoy hip hop', 'tagalog rap']",Waiian,48
7vwlQ7XElRyPMJQGUXBz4O,8306.0,['opm'],Tatak Pinoy All-Stars,38
09Xydf4dlkr29dH99DmsvQ,183660.0,"['opm', 'pinoy singer-songwriter']",Janine Teñoso,49
1p03fvHwYbtytsHk7JpT5M,792.0,[],The Breezers,35
3Lm6KZ2WWaRdUNneczEhp5,7966.0,[],Yumi Lacsamana,37
1H7jRjl9QdKfOWU47YAD3V,51659.0,"['pinoy hip hop', 'tagalog rap']",Dello,43
3WGpXCj9YhhfX11TToZcXP,5559114.0,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",Troye Sivan,79
7b5ESQnv2E9bBUn4aa1ZUb,19092.0,['pinoy indie'],Nathan & Mercury,35
3xZCL7YJQySq6zYycUfdSv,11620.0,['pinoy indie'],Jensen Gomez,32
6jH7RAA1CW3vVj1a312h3Z,27166.0,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b']",Curtismith,41
6xJ0m5FT6lT7ENQzUpO5ld,281.0,[],Emmanuelle,32
6PrWlq8whgIpNKp5MFXQzd,11169.0,[],Claire Ryann,27
73PAmcS5Y3YWOdhWiZsKpe,3474.0,[],Kaligta,24
3xbpJdoJDLAfYn3ZeLlukg,122810.0,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",Bosx1ne,54
2qCwqpQzlQTlFIIggAQS9l,7866.0,"['pinoy hip hop', 'tagalog rap']",Ijiboy,42
4sMPx4jHZiz0t9UgPsCnoF,190984.0,"['pinoy hip hop', 'tagalog rap']",Kakaiboys,46
060TqET6tyyfAQLXDyIDD8,26714.0,"['pinoy hip hop', 'pinoy trap']",Raf Davis,50
7dxr6AabRWhsfYRyVJlErK,18268.0,"['pinoy hip hop', 'tagalog rap']",MC Einstein,59
0TlpoVBa03V0XNXBq7Gjrh,5880.0,"['pinoy hip hop', 'tagalog rap']",Thome,56
5R4HkjoZdxW3ZoVGC0e0qD,9571.0,['opm'],Julian Sean,46
0bfX8pF8kuHNCs57Ms4jZb,188715.0,"['atl hip hop', 'pop rap', 'southern hip hop', 'trap']",Roscoe Dash,65
6ZdzYE3CEgY0Umgi3Dsgv8,219141.0,['opm'],Michael Dutchi Libranda,50
3FwNjtXQCdxpDOXmgJQGnG,189645.0,"['pinoy hip hop', 'tagalog rap']",Emman,54
30DIeQNV9s1HEXyuCpGF4l,388982.0,['opm'],Khel Pangilinan,57
5HIZU0JzM0AgfItVOm4E08,1362849.0,['opm'],This Band,57
7KC9q5wx0bxMD5ABgLCoEd,78641.0,"['bc underground hip hop', 'canadian contemporary r&b', 'trap soul']",MANILA GREY,58
45HXIkMqrQerbaPuw6FgKD,78271.0,"['anthem worship', 'deep ccm', 'worship']",Chris Quilala,56
543ccHFPnZfJMD8tRGPtu7,273300.0,"['indie anthem-folk', 'indie cafe pop', 'uk pop']",James Smith,61
62zC91nHpGsDw9oWhwyDZf,4652.0,"['bisaya indie', 'vispop']",Jerika Teodorico,29
2qNrJcE9LjzPdiXbrjkqFa,301355.0,['canadian contemporary country'],Music Travel Love,67
4H5Wsa3sUVdJfjk5JI7TFl,4186.0,['vispop'],Jacky Chang,38
3Nhzoy7OA7gXVIjDGJlzmQ,633.0,['vispop'],Marie Maureen Salvaleon,21
2RaHCHhZWBXn460JpMaicz,5572.0,['latin soundtrack'],Heitor Pereira,43
6qGu24WJrspRNLeieoWQai,23280.0,[],Dave Fenley,48
0HFIC1OStPLHfOLi5GHYvN,8699.0,['pinoy indie'],Mula sa Buwan,32
3rMkO05Kgt99HDp4P41cbk,8210.0,['pinoy indie'],kakie,39
5Sng6i3gy2HtHNyX29Tfxe,3169.0,[],MarsMango,34
2L0xp3mulTHJENcopgl0Bq,300.0,[],Hannah Marie,26
53mwOK94FGkKKUBUq9jGTx,25.0,['christmas instrumental'],Rob McConnell Trio,17
0pu1wIlONwzjRxXFMg3u0U,4853.0,[],Cynthia Alexander,21
1J1FQYm0uU36C7ngGcHszH,1454.0,"['pinoy hip hop', 'tagalog rap']",Kunnns,43
41cOlsMiCdTCyeDiLydtan,2424.0,"['pinoy hip hop', 'tagalog rap']",Taho,37
3M8XnV4ADwnl8l9GUkWix4,530.0,['polish jazz'],Walk Away,9
0CPvwj1ERFhrSZAdGsxBvw,1038.0,[],Jeremi Przybora,14
65FjGPOwkkMjr9c15hm8Gf,4260.0,['classic polish pop'],Bogusław Mec,24
17CHv5PPFzmVshxqUpGEdZ,2690.0,"['classic polish pop', 'poezja spiewana', 'sung poetry']",Elzbieta Adamiak,17
72T70Rdpc8B41s5L8498aG,1962.0,['uwielbienie'],Schola Dominikańskiego Ośrodka Liturgicznego,24
646poNFIyywmV81TATywD4,447.0,"['classic polish pop', 'poezja spiewana', 'sung poetry']",Łucja Prus,26
0zbBWHDuQIDCsX4lnGNmQJ,108.0,['bajki'],Daniel Olbrychski,27
2AmnNqd09wy952ousHeWvf,10399.0,"['classic polish pop', 'poezja spiewana', 'sung poetry']",Stan Borys,34
7JFi4ROpWvJU9ZMmHn8Yp5,71777.0,"['polish alternative', 'polish pop']",Mikromusic,48
4xoSsaeRDZmGmUrceHcPph,3453.0,[],Sofa,24
38PwQcgwI68zaUWFAc8EFf,13613.0,['polish indie'],Gaba Kulka,24
2bJ904AqmK8LRH9fGShlQM,52691.0,"['poezja spiewana', 'polish alternative', 'polish pop']",Maria Peszek,39
6PE9YfygcKpsaMOqiBx6JG,122518.0,"['polish alternative', 'polish alternative rock', 'polish pop']",Męskie Granie Orkiestra,46
4bzs3jM8CJ3m2xfJfemIr6,5760.0,['polish synthpop'],2plus1,23
5cA6nGWK1TMPP3AM0pNCPc,4499.0,['goralski'],Rokiczanka,34
5E61OnYiCe8b4XBnPmjAkr,3153.0,['disco polo'],Mister Dex,23
1I7kVcOC3lWwtFJm3dZcUp,5176.0,['disco polo'],BIG DANCE,28
53Jm4Cdp0CMNXkF9rNpcy0,2305.0,['disco polo'],JUSTYNA I PIOTR,28
3QxdBPJdv5nliRYbJpYt6z,1846.0,['disco polo'],Bolter,32
1QT9ikfzDS8KIZYkfeVKJV,5103.0,[],Krzysztof Kiljański,35
6QFvg2hQPuKANoGKZAwoRG,20049.0,['polish alternative rock'],Lipali,36
5iSwzVMGNTQN8HDszWOx8t,6486.0,['polish punk'],Sweet Noise,28
6qazBOuLsgY4Bud1x4IwIE,34283.0,['polish punk'],Kabanos,42
5bmJZXbSwMfcTaB3hSnkhx,6180.0,"['polish alternative rock', 'polish punk']",My Riot,25
1PIZDmfLkhmYb8TbyY2HeF,14057.0,['polish rock'],Wanda i Banda,46
6RQnl5rV2rBVn1yU7FCwZE,11570.0,['polish rock'],Formacja Niezywych Schabuff,23
6lvxGuiw9Hvg0jNNJBUYGs,3377.0,['polish rock'],Tomek Lipinski,21
6v7jmixV5xmTHA1l6NDpYn,16794.0,"['classic polish pop', 'polish pop']",Yugopolis,45
6AUo0onGnbNMwt9lJmKsNK,10.0,[],Jerzy Bonczak,23
4YWcqpHvxxFfVU11LGUypK,21.0,[],ORKIESTRA PR I TV,16
05C03kwmSu81aw1MgG7oMI,283.0,[],Podroze Pana Kleksa,23
05AVHcWP9DF6y6LEU845uz,1545.0,['classic polish pop'],Mariusz Lubomski,15
0s9uKGVQnXFnWvXxBW0WJa,3896.0,"['polish punk', 'polish reggae']",Podwórkowi Chuligani,22
6KJgtsmK847VKUuKQQsVBF,7663.0,['polish punk'],Włochaty,23
004reCzVFOidvBuYrYia9Y,12726.0,['polish punk'],Zielone Żabki,27
02JmHOSFJi2bLjGnO274di,8817.0,"['polish punk', 'szanty']",Spięty,31
3LUtKQbBtmYjtuTytiq2EK,9535.0,['polish rock'],Yugoton,34
5Pnb9eXuGqSHlUsneXSdco,2351.0,['polish synthpop'],Anna Jurksztowicz,36
3EUN4LsI1ugZFwctcyVxM3,1628.0,['bajki'],Katarzyna Łaska,44
6fILDWKAqGGe3m6rvotbku,1241.0,['bajki'],Magdalena Wasylik,41
5j0VY8ZruxFsC76cU0DQgU,331.0,['polish pop'],Ania Iwanek & Pati Sokol,32
53l3yjX8ITilPIlCRsVKEB,90157.0,"['polish alternative', 'polish pop', 'uwielbienie']",Kwiat Jabłoni,61
61Ej6w2OZkkHgOrcL3XwcH,2621.0,[],Maleńczuk & Waglewski,21
7zaIjWgaDq4UJAehQILdDQ,10604.0,['polish alternative rap'],Fisz Emade Jako Tworzywo Sztuczne,18
2GqYze4IEEO8HZyR4Xd7H4,560.0,['zespol dzieciecy'],Hula Hop,20
77FdbmBZLXzPxoNEl2Di5n,394.0,['zespol dzieciecy'],Stokrotki,27
3RISqeNhghD9av77lPyEwt,353.0,['zespol dzieciecy'],Zespół Artystyczny ZHP Gawęda,26
6IfRz2Ao4J9xVCuJhjAU0l,52.0,[],Justyna Bechcicka,19
7ihNcpY3hJxQ6L1UzPoa5p,583.0,['zespol dzieciecy'],Radiowe Nuty,23
4b2Jif9t84ifhjwrs7yGCU,1898.0,['zespol dzieciecy'],Najwieksze przeboje dla dzieci,35
12lbIOwYxG68A5BvW6djKo,379.0,['zespol dzieciecy'],Misart & Bambino,16
1fPqXPhjO3BMuBSTByVHkp,65036.0,['polish trap'],Merghani,42
2ZVhkGdeedqMVD3oQM0O6N,13314.0,['polish trap'],Sztoss,43
66oYsmmE9s0K4CJuPX6WVK,24230.0,[],Dycha,44
2lF7fN9liWUSMKZ8JegpOG,72396.0,"['polish pop', 'smutny rap']",TKM,51
4bl8oIRcJPreFL1s7P8Pt0,10114.0,['polish pop'],Marianne.,43
76Uu7lnLuTOmH2eZsKZTan,99426.0,['polish hip hop'],Kubańczyk,58
3rA602d4lvXBgrT22ixnL2,10095.0,['smutny rap'],PIT,41
7reHt1oeFvH2lmNtzpSRC4,12268.0,['disco polo'],Mejk,35
2m8SvIptPjJzhHvHiwzNW1,1364.0,['disco polo'],Maxel,15
3mlSq1JPZ6TYbI3Fzkbqtp,22143.0,['polish hip hop'],ZIP Skład,25
5vhkKKR0gJtJqeQVY3fE8A,11232.0,['polish hip hop'],Mor W.A.,23
3Hs3xRb1NDjSC369IzK9Qi,6769.0,"['polish hip hop', 'turkish modern jazz']",Fenomen,27
5GTjrNnnlOPxOgi3JAW2Eq,66317.0,"['poezja spiewana', 'polish alternative', 'polish pop']",Mela Koteluk,47
0WX7MXOUx7elCFdxdgvdBU,24386.0,"['polish alternative', 'polish pop']",Sorry Boys,43
1g8ymDLzZuSX7H7QGY3mGX,21503.0,"['polish alternative', 'polish electronica', 'polish indie']",Rysy,44
64yxiVUTd5wxmQ1XHhsYkE,11461.0,['classic polish pop'],Seweryn Krajewski,27
183C4P5B8pmW1zmI4himpF,31103.0,"['polish alternative rap', 'polish hip hop']",W.E.N.A.,40
4XDpJZEtbNEjNPRCQEWFJS,27509.0,"['polish alternative rap', 'polish hip hop']",HIFI Banda,33
6f3oixxZSgRKOW2CSqOFqM,19651.0,"['polish alternative rap', 'polish hip hop']",Gruby Mielzky,56
2yLrEvYJ5kuAvubLWUdHwz,27620.0,['polish hip hop'],Pono,42
4sz2iDc8iitoSsYHzMajv6,21565.0,['polish hip hop'],Lukasyno,42
1UIwFtLp72voQNjkcmBY0C,1473.0,['polish punk'],GA-GA,14
2CiMCmeBorjSa1ppz6wY6s,17818.0,['polish pop'],Liber,45
5ogcdxmZR3FYlqpyla5l8f,8183.0,['classic polish pop'],Mietek Szczesniak,27
57WHfcXMpzuXN2aGaLkyhn,65.0,[],Kulfon i Monika,27
5QReAyxT9wRKWNIv2A6Ihw,1222.0,['zespol dzieciecy'],Wesole Nutki,41
4Y9u2QBbh6L9gzAou7Naxb,1322.0,[],Śpiewanki,44
2O9y4AR2qh11THLMeYjTqZ,221.0,[],Monika Soleniec,30
6Gh0YoujtVlBjRqHG2i7Pk,14925.0,['smutny rap'],obi,46
6oZW41wO7mEhNlbY1bhM3L,7275.0,['smutny rap'],Veason,47
2ePgEQHzJJkNTLb2Q95Eh5,1639.0,[],Kosa,47
16VLZykOWwmhqR60Y5n2z9,76.0,[],SecretiveSuicide,39
7htKxTVi444ObFAOU0ahS9,1992.0,[],Ka-Meal,57
4g7qv7lHOtGfUio9BMBE1u,5268.0,['polish alternative rap'],Steez83,45
44DGXC4Jy2OEik8LhoHjFg,925.0,[],808Bros,47
4DXXg7xzgKAEYeFhh9wAtk,122388.0,"['polish alternative', 'polish alternative rock']",Strachy Na Lachy,50
1gvmVN1i1F9MCzRW2ycCYN,56772.0,['polish hip hop'],Pokahontaz,44
1GRpnNhXWlNMgnFf3NqEjv,16389.0,['polish hip hop'],L.U.C.,39
1HhBX57PJlbPfWFNjC7Vrl,8184.0,['polish indie'],Gooral,33
388aUjqEqxsKgMLjJg4k5m,555.0,['szanty'],Spinakery,21
0D5kXlS7UOApMpTyuSrFAW,40370.0,"['polish punk', 'polish rock', 'poznan indie']",Luxtorpeda,39
5OOod2arCuD618edu5MXCb,16894.0,['polish hip hop'],Czarny HIFI,54
4DPKaCdOxbY9lMtsjdQA4I,15480.0,"['polish alternative rap', 'polish hip hop']",Jetlagz,42
41OErJWZbkNcNzYPoy0PWJ,6889.0,[],Belmondawg,45
2M8Yt7Frxye2UG3jBjZWqy,32.0,[],Miroslawa Krajewska,26
12wRHhxX0HqaDYItebFXmf,47.0,[],Barbara Drapinska,16
5I43kSij6NMn1TLKPTDfe1,10374.0,['polish hip hop'],Pokój z Widokiem na Wojnę,32
7j5aOztI8AmUmgBIC21wb9,12795.0,['polish hip hop'],Tabasko,34
2DoJIKB2QiJffsp3EeKoFS,22952.0,"['polish alternative rap', 'polish hip hop']",White House,41
5BndU3xioxu02gpARK3ssF,8080.0,"['polish alternative', 'polish pop']",Tomasz Makowiecki,32
7aVkcJJQGr17bZ5EtT7cJL,5895.0,['classic polish pop'],Szwagierkolaska,24
40KrdFUYJgw31acL5TH9zD,17013.0,"['disco polo', 'goralski']",Baciary,44
1qyadEaAHlRgdtf5F2YA4F,14564.0,['polish reggae'],Sidney Polak,44
7ChbI909duz2evHDqsYsSa,89398.0,"['polish hip hop', 'polish reggae']",Grubson,51
4IGhKlLfjajIy59OrzT8yy,1706.0,['polish alternative rap'],Wuzet,26
3BroLrMp9Q01yOnhLn9qxX,52237.0,"['polish hip hop', 'polish pop']",Miuosh,50
5CPjfycumA4TGrLWN4PHAH,26.0,['bajki'],Ryszard Adam Gruchawka,31
5d5A0mRbXOnUOIIem2fBGF,197.0,['bajki'],Magdalena Kuczynska,37
3enFhWFiJILf4OYGcTPdMy,415.0,['bajki'],Marcin Nowakowski,29
5TfADfPKCSWVcmY12cYaX2,409.0,['bajki'],Antoni Rot,38
6IwOXbMWNfaOa469Xuv9Er,17.0,['bajki'],Teresa Lipowska,22
4jPvP07fmcNgRlCQoDtfjx,15.0,['bajki'],Teresa Dzielska,31
6kepaYoIzLCtElHkSmAuzs,1609.0,[],DJ Matys,19
3vUmMHiKMkERhKXWNm7OMP,1177.0,['uwielbienie'],Wspólnota Miłości Ukrzyżowanej WMU,25
569FdhHZfMXaaCkF74Ok2x,38251.0,['polish punk'],Łydka Grubasa,47
7udractmTurnbUWfp7jhne,14302.0,['polish punk'],Romantycy Lekkich Obyczajów,34
2hrmAPcEDFvMzh3yxkFrsn,2013.0,['goralski'],Siklawa,25
0VeG3URJkBzh0CHJqZqmPL,2116.0,['polish punk'],Partia,18
74iBDSCoJIP2TwacwxDrd5,57.0,[],Karolina Trebacz,24
7moL7d0PpLsWWBRIHmHLzM,28.0,[],Witold Pyrkosz,15
